id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,contact_target,subgroup_utilization_ratio,expected_gross_proxy,expected_net_profit,profitable_contact,rank_expected_net_profit,target_top1200_net_profit,target_positive_net_profit
16370,45,services,divorced,secondary,cellular,616.8,yes,yes,28,low,2,0.1730542441059103,934,0,0.3462625027682805,36.96001029467487,-3.3367995367396306,0,2101,1,0
19099,46,,married,,cellular,735.25,no,no,1,low,2,0.1671893338195154,1031,0,0.299636807516874,36.83314152342524,-3.342508631445864,0,2102,1,0
20113,31,management,single,tertiary,cellular,622.41,no,no,0,unknown,2,0.18689628734550395,697,0,0.31661972229826035,36.83114324264475,-3.342598554080986,0,2103,1,0
16946,30,admin.,single,tertiary,cellular,283.39,no,no,20,low,2,0.459332726312311,200,0,0.2829305419136747,36.82915389060441,-3.3426880749228016,0,2104,1,0
16061,39,services,single,secondary,cellular,1047.12,yes,no,0,low,2,0.08999721362291699,3619,0,0.3895714064675847,36.71238436136859,-3.3479427037384135,0,2105,1,0
22675,53,management,married,tertiary,cellular,1094.28,no,yes,1,unknown,2,0.10043997098302956,3087,0,0.333788506016827,36.68651159572645,-3.3491069781923097,0,2106,1,0
17543,50,housemaid,married,tertiary,cellular,1005.25,no,no,0,unknown,2,0.12279591945318785,2226,0,0.29719947784204725,36.68648127912029,-3.349108342439587,0,2107,1,0
17036,25,blue-collar,divorced,secondary,,2469.7,yes,no,1,unknown,2,0.04142296453579993,5933,0,0.35856884777974496,36.68241622770129,-3.349291269753442,0,2108,1,0
18341,40,entrepreneur,married,tertiary,cellular,2266.3,yes,yes,0,low,2,0.051931547104726826,5459,0,0.31142911340016555,36.6528600921879,-3.3506212958515444,0,2109,1,0
17905,26,services,single,tertiary,cellular,1112.77,yes,no,0,unknown,2,0.10790573851726899,2800,0,0.3052290039840637,36.650149424112094,-3.350743275914956,0,2110,1,0
18700,36,self-employed,married,secondary,cellular,1095.82,yes,no,0,unknown,2,0.05410850898379228,5386,0,0.6176918604651164,36.62491856758195,-3.3518786644588126,0,2111,1,0
17475,32,student,single,,cellular,495.84,no,no,0,low,2,0.18959293859228507,659,0,0.3895714064675847,36.62273632284558,-3.351976865471949,0,2112,1,0
16257,38,management,divorced,primary,cellular,2065.25,yes,no,0,unknown,2,0.06317181108616483,4974,0,0.2807018635085711,36.6219322285204,-3.3520130497165823,0,2113,1,0
16323,33,blue-collar,married,secondary,cellular,1249.97,yes,no,0,unknown,2,0.08321545352567282,3946,0,0.3519165155311745,36.60523700710316,-3.3527643346803577,0,2114,1,0
19366,42,management,married,secondary,,2629.11,yes,no,0,unknown,2,0.027792023806120492,6904,0,0.5005674751243782,36.57560829011044,-3.3540976269450304,0,2115,1,0
18000,58,admin.,married,,cellular,591.03,no,no,1,unknown,2,0.2160810983287395,416,0,0.2853956595556212,36.447997135072136,-3.359840128921754,0,2116,1,0
17033,33,management,single,tertiary,,2573.15,yes,no,0,unknown,2,0.04634004635844179,5702,0,0.30557244030224046,36.43642425643861,-3.3603609084602626,0,2117,1,0
21553,32,self-employed,married,tertiary,cellular,1758.72,yes,no,0,unknown,2,0.07589349007989563,4325,0,0.27285370403176223,36.419256979700634,-3.3611334359134712,0,2118,1,0
21161,31,management,single,tertiary,cellular,944.21,yes,no,1,unknown,2,0.1190818439894556,2337,0,0.32370218703764736,36.39651323025492,-3.3621569046385287,0,2119,1,0
17930,58,technician,married,secondary,cellular,1478.48,yes,no,0,unknown,2,0.06993560056753573,4597,0,0.3519165155311745,36.38759996854243,-3.3625580014155907,0,2120,1,0
17267,27,blue-collar,single,secondary,,2449.6,yes,no,1,unknown,2,0.04138391236531513,5940,0,0.35856884777974496,36.34956975224063,-3.3642693611491716,0,2121,1,0
22095,32,student,single,tertiary,cellular,870.27,no,no,0,unknown,2,0.14743435834009405,1530,0,0.2829305419136747,36.302166818999716,-3.3664024931450127,0,2122,1,0
15712,56,services,divorced,,,1952.41,yes,no,2,unknown,2,0.05173200879811209,5467,0,0.35856884777974496,36.216203499897084,-3.370270842504631,0,2123,1,0
19249,61,management,married,secondary,cellular,939.33,no,no,0,unknown,2,0.11641047538642936,2454,0,0.3311518645633426,36.21074502438004,-3.3705164739028985,0,2124,1,0
19998,56,management,married,tertiary,cellular,668.75,no,no,1,unknown,2,0.16129495226861867,1174,0,0.33472575145881395,36.105527682469244,-3.375251254288884,0,2125,1,0
22499,32,management,married,tertiary,cellular,1150.01,yes,no,0,unknown,2,0.0971441489689493,3276,0,0.32298264008632677,36.08256851710729,-3.376284416730172,0,2126,1,0
21054,36,technician,married,primary,,4640.66,yes,no,0,unknown,2,0.021683786321371325,7330,0,0.35856884777974496,36.08173607013194,-3.376321876844063,0,2127,1,0
21772,35,entrepreneur,married,secondary,cellular,2428.06,no,yes,1,unknown,2,0.06076152772448275,5084,0,0.24451283292728782,36.07362253471762,-3.376686985937707,0,2128,1,0
18590,36,admin.,married,secondary,cellular,746.73,yes,no,8,low,2,0.13713772114433107,1848,0,0.3519165155311745,36.03795816500744,-3.3782918825746653,0,2129,1,0
21309,55,blue-collar,married,primary,telephone,2402.09,no,yes,2,unknown,2,0.06480637468252254,4871,0,0.23132134698707157,36.00996631836338,-3.379551515673648,0,2130,1,0
22719,39,technician,married,tertiary,telephone,866.1,no,no,2,low,2,0.18836716764250488,679,0,0.22067425950092937,36.00185879099175,-3.3799163544053714,0,2131,1,0
20465,47,retired,married,secondary,,2557.72,no,no,0,unknown,2,0.059526301690778376,5136,0,0.23639526962078947,35.99156095416922,-3.380379757062385,0,2132,1,0
22809,23,student,single,secondary,cellular,1288.97,no,no,0,unknown,2,0.11340249907906377,2563,0,0.2461817869875482,35.98498737628934,-3.3806755680669798,0,2133,1,0
15914,43,admin.,single,secondary,cellular,977.02,yes,no,1,unknown,2,0.10463864047852042,2905,0,0.3519165155311745,35.977848716251394,-3.380996807768687,0,2134,1,0
17632,32,technician,married,secondary,cellular,1058.75,no,no,0,unknown,2,0.12252775670232428,2238,0,0.27715574642500507,35.954379088777685,-3.3820529410050044,0,2135,1,0
19181,35,blue-collar,married,secondary,cellular,1232.01,yes,no,0,unknown,2,0.08291128290782088,3968,0,0.3519165155311745,35.94740270639796,-3.3823668782120917,0,2136,1,0
17073,28,technician,single,tertiary,cellular,671.83,no,no,0,unknown,2,0.1887302383724347,673,0,0.2829305419136747,35.87407508817199,-3.3856666210322603,0,2137,1,0
17200,46,housemaid,divorced,primary,cellular,2056.35,yes,no,1,unknown,2,0.04954230295828475,5558,0,0.3519165155311745,35.85195768025298,-3.3866619043886157,0,2138,1,0
19222,31,admin.,single,tertiary,cellular,555.74,no,no,1,unknown,2,0.22796871168244628,365,0,0.2829305419136747,35.84484717054102,-3.3869818773256544,0,2139,1,0
21584,42,admin.,married,secondary,,2681.11,yes,no,2,unknown,2,0.037247181942628674,6198,0,0.35856884777974496,35.808044824539735,-3.388637982895712,0,2140,1,0
20365,38,admin.,single,secondary,cellular,271.49,yes,yes,2,high,2,0.3363618765134089,252,0,0.3920567867036011,35.80218895351736,-3.3889014970917186,0,2141,1,0
16467,32,blue-collar,married,secondary,cellular,798.24,yes,no,7,low,2,0.12741529456161016,2111,0,0.3519165155311745,35.792719588182045,-3.3893276185318078,0,2142,1,0
21546,40,housemaid,married,primary,cellular,1852.27,no,no,0,unknown,2,0.0696657789235346,4608,0,0.27715574642500507,35.76413104706277,-3.3906141028821755,0,2143,1,0
16318,46,blue-collar,divorced,secondary,,2447.61,no,no,0,unknown,2,0.06689201540602649,4755,0,0.21827941375316728,35.73792052532932,-3.3917935763601808,0,2144,1,0
17628,37,entrepreneur,married,secondary,cellular,1367.51,no,no,0,unknown,2,0.09422773228849236,3438,0,0.27715574642500507,35.713559506487016,-3.392889822208084,0,2145,1,0
21613,58,retired,married,secondary,telephone,1072.82,no,no,1,unknown,2,0.14081181009492172,1727,0,0.23639526962078947,35.71122305329622,-3.39299496260167,0,2146,1,0
19597,33,blue-collar,married,secondary,cellular,1220.44,yes,no,0,unknown,2,0.08313586579245642,3956,0,0.3519165155311745,35.70627175957568,-3.3932177708190947,0,2147,1,0
17201,28,services,single,secondary,,2972.91,yes,no,1,unknown,2,0.03347374972712237,6453,0,0.35856884777974496,35.68277998911303,-3.394274900489914,0,2148,1,0
16345,57,retired,married,primary,telephone,1485.48,no,no,0,unknown,2,0.10146302398266206,3035,0,0.23639526962078947,35.62980066459645,-3.39665897009316,0,2149,1,0
21770,37,blue-collar,married,,cellular,621.99,no,no,0,unknown,2,0.20659620560489417,479,0,0.27715574642500507,35.61472791314919,-3.3973372439082867,0,2150,1,0
15484,37,services,single,secondary,cellular,1175.45,yes,no,2,unknown,2,0.08594133889692815,3794,0,0.3519165155311745,35.550517295947735,-3.400226721682352,0,2151,1,0
17594,49,management,married,tertiary,cellular,678.55,no,no,0,unknown,2,0.15650843872654452,1302,0,0.33472575145881395,35.54747350151862,-3.4003636924316623,0,2152,1,0
21306,36,admin.,married,secondary,cellular,981.76,yes,no,1,low,2,0.1028096411998354,2970,0,0.3519165155311745,35.52048000299676,-3.4015783998651457,0,2153,1,0
16101,41,blue-collar,married,secondary,cellular,1037.73,yes,no,4,unknown,2,0.09720230810114305,3274,0,0.3519165155311745,35.497731359803,-3.402602088808865,0,2154,1,0
17134,34,technician,single,tertiary,cellular,644.92,no,no,1,unknown,2,0.19444350962418608,590,0,0.2829305419136747,35.479633748867265,-3.4034164813009733,0,2155,1,0
21769,34,admin.,single,secondary,cellular,722.81,yes,no,2,low,2,0.1258265226476557,2145,0,0.3895714064675847,35.43100083438684,-3.405604962452592,0,2156,1,0
23009,37,blue-collar,single,secondary,cellular,753.71,yes,no,2,low,2,0.12050255380010665,2289,0,0.3895714064675847,35.38242556128349,-3.407790849742243,0,2157,1,0
17088,28,technician,single,secondary,cellular,1617.24,no,yes,0,unknown,2,0.08946694933920052,3643,0,0.24451813188497476,35.37921337091044,-3.4079353983090304,0,2158,1,0
17816,42,blue-collar,divorced,primary,cellular,1341.04,no,no,0,unknown,2,0.12139910459479009,2264,0,0.2172672266603522,35.37133376628782,-3.408289980517048,0,2159,1,0
21693,36,blue-collar,single,secondary,,2420.82,yes,no,1,unknown,2,0.0407486434254082,5972,0,0.35856884777974496,35.371070953539586,-3.4083018070907185,0,2160,1,0
18885,33,management,single,secondary,,2038.47,yes,no,1,unknown,2,0.03466404515589047,6394,0,0.5005674751243782,35.370906773865556,-3.40830919517605,0,2161,1,0
18869,40,blue-collar,married,secondary,,2992.45,yes,no,0,unknown,2,0.032956571019418235,6489,0,0.35856884777974496,35.3623792338985,-3.4086929344745673,0,2162,1,0
21862,66,management,married,tertiary,cellular,1185.07,yes,no,0,unknown,2,0.09235371091946148,3526,0,0.32298264008632677,35.34903277400267,-3.40929352516988,0,2163,1,0
19966,25,technician,single,secondary,cellular,1161.63,yes,no,0,unknown,2,0.0864662278484299,3771,0,0.3519165155311745,35.34711569062444,-3.4093797939219,0,2164,1,0
20005,58,entrepreneur,married,,,2480.67,no,no,1,unknown,2,0.06020664233960769,5112,0,0.23639526962078947,35.30629813195904,-3.4112165840618434,0,2165,1,0
21809,34,management,single,tertiary,cellular,599.08,no,no,0,unknown,2,0.18600696486498197,714,0,0.31661972229826035,35.28190214097951,-3.4123144036559223,0,2166,1,0
16180,32,technician,single,tertiary,cellular,639.66,no,no,1,unknown,2,0.19494099209768087,581,0,0.2829305419136747,35.28029412406516,-3.412386764417068,0,2167,1,0
21156,31,services,single,tertiary,,1713.9,no,no,0,unknown,2,0.07318480058945567,4454,0,0.281143323717199,35.264209052967864,-3.4131105926164462,0,2168,1,0
19465,52,admin.,divorced,secondary,cellular,754.38,no,no,0,unknown,2,0.16375347977803992,1120,0,0.2853956595556212,35.25559652609846,-3.4134981563255695,0,2169,1,0
18670,29,services,single,tertiary,,2613.66,yes,no,0,unknown,2,0.04336589189465672,5835,0,0.31083035173548323,35.23066120842826,-3.4146202456207284,0,2170,1,0
17430,55,retired,married,secondary,cellular,951.56,yes,no,2,low,2,0.10519983583346687,2886,0,0.3519165155311745,35.22823531098809,-3.4147294110055357,0,2171,1,0
22481,35,services,married,secondary,cellular,1428.7,yes,no,1,unknown,2,0.0700626281261868,4593,0,0.3519165155311745,35.22630716680063,-3.4148161774939716,0,2172,1,0
20694,65,retired,married,primary,telephone,1368.01,no,no,2,unknown,2,0.10882258459855024,2759,0,0.23639526962078947,35.192254553985734,-3.416348545070642,0,2173,1,0
20295,26,services,single,secondary,cellular,1056.1,no,no,0,unknown,2,0.1352085558744733,1920,0,0.2461817869875482,35.153221988039995,-3.4181050105382003,0,2174,1,0
21445,60,technician,married,secondary,cellular,184.51,no,no,8,high,2,0.5832910027894762,110,1,0.3261061274137145,35.09652722652685,-3.4206562748062916,0,2175,1,0
17532,51,blue-collar,married,primary,,4056.57,yes,no,0,unknown,2,0.02410881848417283,7143,0,0.35856884777974496,35.067714114275894,-3.4219528648575848,0,2176,1,0
20788,39,blue-collar,divorced,,cellular,494.65,yes,no,1,unknown,2,0.15279523937133802,1421,0,0.4637623323356613,35.05123367061228,-3.422694484822448,0,2177,1,0
20898,31,technician,single,tertiary,cellular,659.29,no,no,0,unknown,2,0.18789238775792297,684,0,0.2829305419136747,35.04818280775652,-3.422831773650957,0,2178,1,0
20949,42,self-employed,married,primary,,3651.81,yes,no,0,unknown,2,0.015501824339430077,7593,0,0.6176918604651164,34.96736150121231,-3.4264687324454464,0,2179,1,0
15437,28,management,single,,cellular,522.74,no,no,0,unknown,2,0.21288249832583836,434,0,0.31395473474228036,34.93757269556778,-3.42780922869945,0,2180,1,0
21818,60,retired,married,tertiary,telephone,891.11,no,no,0,unknown,2,0.17729696799387423,874,0,0.22067425950092937,34.864569253796695,-3.4310943835791488,0,2181,1,0
17506,70,retired,married,,telephone,579.32,no,no,1,low,2,0.23161366810252987,353,0,0.2596533736813704,34.83988207803947,-3.432205306488224,0,2182,1,0
22968,43,entrepreneur,married,secondary,,3911.17,yes,no,1,unknown,2,0.022867322178387474,7224,0,0.38933804238143294,34.821609793714295,-3.4330275592828565,0,2183,1,0
18366,32,admin.,single,secondary,cellular,435.75,no,no,2,low,2,0.20505069581387056,492,0,0.3895714064675847,34.80853268090843,-3.433616029359121,0,2184,1,0
21120,60,blue-collar,married,primary,cellular,1476.09,yes,no,3,unknown,2,0.06698864017181377,4749,0,0.3519165155311745,34.79794912904271,-3.434092289193078,0,2185,1,0
20946,37,entrepreneur,married,tertiary,cellular,1533.96,no,yes,0,unknown,2,0.07659784225777355,4288,0,0.29615000580517825,34.7970411144948,-3.434133149847734,0,2186,1,0
16752,41,admin.,married,primary,cellular,1252.44,yes,no,2,low,2,0.0788440669179207,4199,0,0.3519165155311745,34.750863156568904,-3.4362111579543995,0,2187,1,0
17217,47,blue-collar,married,secondary,cellular,1212.94,yes,no,0,unknown,2,0.0813413330193729,4054,0,0.3519165155311745,34.720842320600106,-3.4375620955729955,0,2188,1,0
20906,27,management,single,tertiary,,2438.96,yes,no,0,unknown,2,0.046576341486667595,5688,0,0.30557244030224046,34.71236729719129,-3.437943471626392,0,2189,1,0
19028,35,services,married,secondary,cellular,1469.71,yes,no,0,unknown,2,0.06709484507820207,4743,0,0.3519165155311745,34.702475194950416,-3.4383886162272312,0,2190,1,0
18747,35,blue-collar,married,primary,cellular,1154.7,no,no,1,unknown,2,0.10822872008099864,2785,0,0.27715574642500507,34.636625648456686,-3.441351845819449,0,2191,1,0
22939,33,housemaid,single,secondary,telephone,1351.32,no,no,0,unknown,2,0.10659135448148396,2840,0,0.24030590599531093,34.61342939567259,-3.4423956771947335,0,2192,1,0
17466,28,student,single,tertiary,cellular,793.31,no,no,1,unknown,2,0.15408019471891102,1382,0,0.2829305419136747,34.583550578885806,-3.443740223950139,0,2193,1,0
16236,49,entrepreneur,married,primary,,5442.67,yes,no,0,unknown,2,0.016308329663705694,7576,0,0.38933804238143294,34.55797815293279,-3.4448909831180243,0,2194,1,0
17502,49,entrepreneur,married,tertiary,cellular,908.78,no,no,1,unknown,2,0.12785845083488678,2101,0,0.29719947784204725,34.53315364440999,-3.4460080860015503,0,2195,1,0
19450,38,blue-collar,divorced,secondary,cellular,931.72,yes,no,2,unknown,2,0.10522753888016163,2884,0,0.3519165155311745,34.50281105435521,-3.4473735025540155,0,2196,1,0
19490,53,technician,married,secondary,cellular,1770.63,no,yes,2,unknown,2,0.0796744106003026,4152,0,0.24451283292728782,34.494379342398744,-3.4477529295920566,0,2197,1,0
22477,39,admin.,married,tertiary,telephone,864.36,no,no,0,unknown,2,0.18076764005535378,823,0,0.22067425950092937,34.47998173129705,-3.4484008220916325,0,2198,1,0
18105,26,admin.,single,secondary,cellular,710.44,no,no,0,unknown,2,0.17003722366968854,985,0,0.2853956595556212,34.476151044397604,-3.448573203002108,0,2199,1,0
20088,36,blue-collar,single,secondary,telephone,1114.83,yes,no,0,unknown,2,0.09293044413090855,3506,0,0.3327225791647545,34.47060720569144,-3.4488226757438856,0,2200,1,0
18656,26,self-employed,single,tertiary,cellular,573.61,no,no,0,unknown,2,0.14738306490711042,1531,0,0.4076719939639207,34.464753381990896,-3.44908609781041,0,2201,1,0
21936,38,technician,married,secondary,cellular,1091.95,yes,no,2,low,2,0.08967383934570698,3634,0,0.3519165155311745,34.4594360586593,-3.4493253773603314,0,2202,1,0
23049,32,management,single,tertiary,cellular,895.75,yes,no,1,unknown,2,0.11872646223795182,2351,0,0.32370218703764736,34.4254778712868,-3.450853495792094,0,2203,1,0
22896,34,technician,single,tertiary,,2296.57,yes,no,1,unknown,2,0.048218200409562734,5623,0,0.31083035173548323,34.42025670165653,-3.4510884484254563,0,2204,1,0
21495,76,retired,married,primary,telephone,1474.64,no,no,0,unknown,2,0.09855662864901064,3197,0,0.23639526962078947,34.35663578804951,-3.4539513895377723,0,2205,1,0
17482,27,management,married,tertiary,cellular,1088.17,yes,no,0,unknown,2,0.09769031692118033,3249,0,0.32298264008632677,34.3342406864391,-3.45495916911024,0,2206,1,0
17732,34,management,married,tertiary,cellular,1054.02,yes,no,1,unknown,2,0.10081511479154834,3067,0,0.32298264008632677,34.320505891162036,-3.4555772348977083,0,2207,1,0
16055,56,technician,married,secondary,,577.6,yes,no,2,high,2,0.17506015194783087,907,0,0.3390830782004048,34.286298567304144,-3.4571165644713133,0,2208,1,0
20438,49,admin.,married,secondary,telephone,1069.44,no,no,0,unknown,2,0.13561536888137798,1897,0,0.23639526962078947,34.284996964089494,-3.457175136615973,0,2209,1,0
16682,67,retired,married,primary,telephone,1452.27,no,no,0,unknown,2,0.09983658922993736,3118,0,0.23639526962078947,34.274875309258924,-3.4576306110833483,0,2210,1,0
15833,34,technician,married,secondary,cellular,1290.69,yes,no,1,unknown,2,0.07543225209096524,4348,0,0.3519165155311745,34.262469995899934,-3.458188850184503,0,2211,1,0
