id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,target,segment_expected_rate,expected_value_person,expected_value_gt_5
15886,24,management,single,tertiary,cellular,1070.02,yes,no,2,low,2,0.14396490409785462,1622,0,0.09281817384526395,14.298205912093344,1
21717,45,technician,divorced,secondary,cellular,1759.75,no,no,0,unknown,2,0.14393787149510068,1623,0,0.0512389485993054,12.978552543994608,1
22186,38,technician,single,secondary,cellular,-19.1,no,no,1,unknown,2,0.14392431575672987,1624,0,0.06066873098126188,-0.1667755768512682,0
20951,25,services,divorced,secondary,cellular,1768.94,no,no,1,unknown,2,0.14381434197550233,1625,0,0.0512389485993054,13.035134317679573,1
23012,43,technician,divorced,secondary,cellular,1612.26,no,no,0,unknown,2,0.14370959516654078,1626,0,0.0512389485993054,11.87192255608977,1
21244,34,entrepreneur,married,,cellular,-543.21,no,no,1,unknown,2,0.14368662327282175,1627,0,0.0512389485993054,-3.999302960642043,0
16090,31,technician,single,tertiary,cellular,2544.39,yes,no,1,low,2,0.1436782528752411,1628,0,0.07039612591885977,25.734958830819913,1
18834,58,management,divorced,tertiary,cellular,-8.34,yes,no,4,low,2,0.14366169190998362,1629,0,0.07275005953798525,-0.08716464797575688,0
20004,58,retired,married,secondary,cellular,166.16,no,no,1,unknown,2,0.14361249403595297,1630,0,0.0512389485993054,1.2226971997329774,0
17266,38,technician,divorced,secondary,cellular,-5.12,no,no,1,unknown,2,0.14360534433929628,1631,0,0.0512389485993054,-0.03767391670879619,0
17504,31,student,single,tertiary,cellular,-49.17,no,no,0,unknown,2,0.14360278522383008,1632,0,0.07877328090010377,-0.5562141150167684,0
19994,37,admin.,married,secondary,telephone,2380.05,no,no,0,unknown,2,0.1435981094006708,1633,0,0.04585273286841998,15.671119705094213,1
19802,39,management,single,secondary,cellular,100.87,no,no,1,unknown,2,0.1435947614815139,1634,0,0.07220958899072448,1.0459128300559104,0
17802,53,management,divorced,tertiary,cellular,6801.74,yes,no,2,unknown,2,0.14353340589546493,1635,0,0.06574998604705269,64.19019309322358,1
20122,56,admin.,married,secondary,cellular,1705.7,no,no,0,unknown,2,0.14350718283077504,1636,0,0.06506429544273229,15.926451365483347,1
22313,57,retired,married,secondary,cellular,91.42,no,no,1,unknown,2,0.14349421093737375,1637,0,0.0512389485993054,0.6721648642145138,0
19845,50,technician,single,secondary,cellular,1798.53,no,no,0,unknown,2,0.1434529073827598,1638,0,0.06066873098126188,15.65279695807782,1
20259,30,admin.,married,secondary,cellular,457.05,no,no,0,unknown,2,0.14345000865823102,1639,0,0.06506429544273229,4.265864174970183,0
22250,47,admin.,married,secondary,cellular,1256.26,no,no,0,unknown,2,0.14341263111291244,1640,0,0.06506429544273229,11.722214572861592,1
23033,31,housemaid,single,tertiary,cellular,-94.62,no,no,0,unknown,2,0.14340535043680686,1641,0,0.07642376706863628,-1.0369951850296673,0
22228,50,admin.,married,secondary,cellular,29.83,no,no,1,unknown,2,0.14335542947017424,1642,0,0.06506429544273229,0.2782339560882332,0
21874,74,retired,married,secondary,telephone,3765.77,no,no,0,unknown,2,0.14329643687190652,1643,0,0.04202667008875204,22.67849152056904,1
17911,42,management,single,tertiary,cellular,408.96,yes,no,3,low,2,0.14326685957608176,1644,0,0.09281817384526395,5.438255315133554,1
17378,40,blue-collar,married,secondary,cellular,2172.65,no,no,0,unknown,2,0.1432634438698044,1645,0,0.0512389485993054,15.948702844258515,1
18027,31,technician,single,tertiary,cellular,-268.96,yes,no,3,low,2,0.14323644895546134,1646,0,0.07039612591885977,-2.7120019734058136,0
21662,36,self-employed,divorced,tertiary,cellular,179.94,no,no,0,unknown,2,0.1431869774757566,1647,0,0.08562353377876762,2.2060958899633607,0
18297,43,management,married,tertiary,cellular,14128.45,yes,no,0,unknown,2,0.1431773272418762,1648,0,0.05812960901441201,117.58885779380078,1
20878,56,retired,married,primary,cellular,9607.18,no,no,1,unknown,2,0.14314267674626555,1649,0,0.0512389485993054,70.46367202746063,1
21118,44,admin.,married,secondary,cellular,-306.79,no,no,1,unknown,2,0.1431320178612532,1650,0,0.06506429544273229,-2.8570689718953153,0
21376,35,technician,divorced,secondary,cellular,1096.64,no,no,0,unknown,2,0.1431214150696007,1651,0,0.0512389485993054,8.042089720042727,1
21595,34,technician,single,secondary,cellular,957.64,no,no,0,unknown,2,0.14310328069933706,1652,0,0.06066873098126188,8.314129390836012,1
22627,46,technician,single,secondary,cellular,168.71,no,no,1,unknown,2,0.14308878219574864,1653,0,0.06066873098126188,1.4645740125547657,0
16831,35,blue-collar,married,secondary,cellular,534.96,no,no,1,unknown,2,0.143071434940469,1654,0,0.0512389485993054,3.921700763808766,0
23060,30,technician,single,secondary,cellular,756.84,no,no,0,unknown,2,0.14305680523746261,1655,0,0.06066873098126188,6.568670995843611,1
21891,28,student,single,secondary,cellular,1959.98,no,no,2,low,2,0.1429498925876552,1656,0,0.061280895399395345,17.16961573148874,1
22827,34,housemaid,single,tertiary,cellular,-57.93,no,no,0,unknown,2,0.14294634430424777,1657,0,0.07642376706863628,-0.6328561761159835,0
22993,56,management,married,tertiary,cellular,14691.53,yes,no,0,unknown,2,0.14294048387875652,1658,0,0.05812960901441201,122.07301641047529,1
15622,46,management,single,secondary,cellular,1636.16,no,no,0,unknown,2,0.14293041136965504,1659,0,0.07220958899072448,16.886719431580232,1
17683,26,technician,single,secondary,cellular,533.66,no,no,0,unknown,2,0.14291342962575346,1660,0,0.06066873098126188,4.6270330779354,0
20085,57,management,divorced,tertiary,cellular,65.96,yes,no,7,unknown,2,0.14289673403719172,1661,0,0.06574998604705269,0.6197244274308092,0
16059,51,retired,married,secondary,cellular,1015.0,no,no,0,unknown,2,0.14285635614498887,1662,0,0.0512389485993054,7.429606631941108,1
19104,26,student,single,secondary,cellular,3175.26,no,no,1,low,2,0.1427530260369956,1663,0,0.061280895399395345,27.777280078098613,1
15850,53,technician,divorced,secondary,cellular,509.43,no,no,1,unknown,2,0.14274587415576145,1664,0,0.0512389485993054,3.72604667475137,0
17254,40,self-employed,single,tertiary,telephone,1726.73,no,no,0,unknown,2,0.1427008739285624,1665,0,0.1793756773441251,44.19922163351105,1
16145,28,blue-collar,married,secondary,cellular,1470.61,no,no,0,unknown,2,0.14269258658658404,1666,0,0.0512389485993054,10.752244586176378,1
19518,43,blue-collar,married,secondary,cellular,807.1,no,no,1,unknown,2,0.14260405653273353,1667,0,0.0512389485993054,5.897384399837946,1
16042,54,services,married,tertiary,cellular,15.19,no,no,0,unknown,2,0.14259783498521145,1668,0,0.06611265114315325,0.14320404274664103,0
18876,40,management,divorced,,cellular,4111.62,yes,no,0,unknown,2,0.14256160495517803,1669,0,0.08228041380148829,48.22941710004983,1
21490,84,retired,divorced,primary,telephone,1764.05,no,no,5,unknown,2,0.14256115158311075,1670,0,0.04202667008875204,10.569077104162977,1
21931,29,management,single,tertiary,telephone,1481.28,yes,no,6,unknown,2,0.14255533453863517,1671,0,0.05966190528839614,12.598468401318051,1
19588,25,technician,single,secondary,cellular,396.93,no,no,0,unknown,2,0.14252765927977146,1672,0,0.06066873098126188,3.4322426825833867,0
16485,26,technician,single,secondary,cellular,443.75,no,no,0,unknown,2,0.14252464133268014,1673,0,0.06066873098126188,3.8370126734258614,0
22336,35,housemaid,married,tertiary,cellular,3795.04,no,no,1,unknown,2,0.14252099289078946,1674,0,0.06611265114315325,35.75853929175495,1
19046,41,blue-collar,single,secondary,cellular,1881.44,no,yes,8,unknown,2,0.1424629689403137,1675,0,0.05628758976560063,15.087073858603144,1
20604,44,technician,married,secondary,cellular,5184.2,no,no,1,unknown,2,0.14244391083596525,1676,0,0.0512389485993054,37.83779728879733,1
21160,85,retired,married,primary,telephone,12366.52,no,no,1,unknown,2,0.1423858203851443,1677,0,0.04202667008875204,74.00127915960373,1
20841,54,admin.,married,secondary,cellular,-10.32,no,no,1,unknown,2,0.14235909203136304,1678,0,0.06506429544273229,-0.09558893831620129,0
18738,30,technician,single,secondary,telephone,2143.17,no,no,0,unknown,2,0.1423220373310645,1679,0,0.053620210084077795,16.355253678357148,1
21588,32,admin.,single,tertiary,cellular,993.84,yes,no,1,unknown,2,0.14232004384026933,1680,0,0.09093281488457068,12.861842177733704,1
17695,38,services,single,primary,telephone,3792.73,yes,no,17,low,2,0.14231368663204036,1681,0,0.05459807879336653,29.469716437541006,1
16919,40,blue-collar,married,secondary,cellular,1950.04,no,no,0,unknown,2,0.1423004839005684,1682,0,0.0512389485993054,14.218379654550356,1
19236,46,admin.,single,tertiary,cellular,2993.11,yes,no,0,unknown,2,0.14222601819033812,1683,0,0.09093281488457068,38.70992809766792,1
20818,44,technician,divorced,secondary,cellular,-45.93,no,no,1,unknown,2,0.14219451381961545,1684,0,0.0512389485993054,-0.33464126687956947,0
21183,26,technician,single,secondary,cellular,360.57,no,no,0,unknown,2,0.14216574057543155,1685,0,0.06066873098126188,3.1099216836899224,0
20797,34,management,single,tertiary,cellular,2476.49,yes,no,1,low,2,0.14212569546543347,1686,0,0.09281817384526395,32.669478439023656,1
16134,58,management,single,tertiary,telephone,1402.75,yes,no,7,unknown,2,0.1421205836810505,1687,0,0.05966190528839614,11.89417648256313,1
16239,29,admin.,single,tertiary,cellular,51.77,no,yes,1,unknown,2,0.14208636546238607,1688,0,0.09093281488457068,0.6688846127183669,0
22847,38,unemployed,single,tertiary,cellular,-71.5,no,no,0,unknown,2,0.14206683936688844,1689,0,0.07642376706863628,-0.7762957373566001,0
18685,36,blue-collar,married,secondary,cellular,332.73,no,no,1,unknown,2,0.14199265661521818,1690,0,0.0512389485993054,2.4207952267536115,0
21655,42,blue-collar,married,secondary,cellular,614.5,no,no,1,unknown,2,0.14197826605513733,1691,0,0.0512389485993054,4.47037509358157,0
17843,26,student,single,secondary,cellular,4619.8,no,no,3,unknown,2,0.1418496943007253,1692,0,0.06066873098126188,39.75726398988016,1
22927,35,management,divorced,secondary,cellular,945.65,no,no,0,unknown,2,0.1418294930650679,1693,0,0.10003386829625714,13.416648463496509,1
21695,33,blue-collar,single,tertiary,cellular,3560.01,yes,no,0,unknown,2,0.14180074773068077,1694,0,0.07039612591885977,35.53681474402233,1
19506,34,admin.,married,secondary,cellular,257.76,no,no,0,unknown,2,0.14176742043502466,1695,0,0.06506429544273229,2.3775775510947685,0
15649,44,technician,single,secondary,cellular,1245.64,yes,no,9,low,2,0.1417350672299953,1696,0,0.061280895399395345,10.819195344708556,1
21851,49,admin.,married,secondary,cellular,961.21,no,no,0,unknown,2,0.14172730226502922,1697,0,0.06506429544273229,8.863689462549267,1
22801,39,self-employed,divorced,tertiary,cellular,-15.87,no,no,0,unknown,2,0.1417260709809533,1698,0,0.08562353377876762,-0.19258383110213867,0
21458,31,technician,single,secondary,cellular,492.37,no,no,0,unknown,2,0.14171035775819776,1699,0,0.06066873098126188,4.233095718870188,0
21469,36,admin.,single,tertiary,cellular,2395.17,yes,no,0,unknown,2,0.1416975609944372,1700,0,0.09093281488457068,30.861665052862257,1
20662,47,blue-collar,married,secondary,telephone,980.73,no,no,2,unknown,2,0.14166926637245444,1701,0,0.04202667008875204,5.839156107048935,1
15890,38,admin.,married,secondary,cellular,417.63,no,no,0,unknown,2,0.14163758533745924,1702,0,0.06506429544273229,3.848690020455781,0
17565,32,technician,single,secondary,cellular,517.18,no,no,0,unknown,2,0.14161276820360444,1703,0,0.06066873098126188,4.443334870817072,0
16286,52,services,divorced,secondary,cellular,2538.13,no,no,1,unknown,2,0.14159274414624415,1704,0,0.0512389485993054,18.4142939134892,1
19733,31,admin.,single,tertiary,cellular,31.8,no,yes,1,unknown,2,0.14159161045104832,1705,0,0.09093281488457068,0.4094352937348387,0
17131,32,management,single,tertiary,cellular,890.01,yes,no,2,low,2,0.1415422253081836,1706,0,0.09281817384526395,11.6926762557482,1
19748,26,technician,single,secondary,cellular,207.78,no,no,0,unknown,2,0.14150845490565128,1707,0,0.06066873098126188,1.7838200530628634,0
22571,45,management,divorced,secondary,cellular,-18.19,no,no,1,unknown,2,0.14147189044986985,1708,0,0.10003386829625714,-0.2574245245107345,0
15816,43,self-employed,married,tertiary,cellular,2573.81,no,no,2,unknown,2,0.14146361285695527,1709,0,0.08562353377876762,31.17556815617797,1
16760,31,admin.,married,secondary,cellular,43.12,no,no,0,unknown,2,0.14145773307550552,1710,0,0.06506429544273229,0.3968699144403038,0
15876,45,admin.,single,secondary,cellular,995.68,yes,no,5,low,2,0.14143155405034563,1711,0,0.061280895399395345,8.629610604127047,1
22133,52,admin.,married,secondary,cellular,1031.25,no,no,0,unknown,2,0.14141583321293646,1712,0,0.06506429544273229,9.48865660096061,1
17699,32,technician,single,secondary,cellular,467.97,no,no,0,unknown,2,0.14140148322088508,1713,0,0.06066873098126188,4.0145501600151325,0
19557,49,technician,divorced,secondary,cellular,-17.79,no,no,1,unknown,2,0.14129396156351404,1714,0,0.0512389485993054,-0.12879522426388385,0
15417,34,admin.,married,secondary,cellular,146.04,no,no,0,unknown,2,0.14128768890646373,1715,0,0.06506429544273229,1.342514165638264,0
16823,35,blue-collar,divorced,tertiary,cellular,3622.3,yes,no,0,unknown,2,0.14128522299142465,1716,0,0.056675553901394886,29.005271203481907,1
20457,31,blue-collar,single,secondary,cellular,218.23,yes,no,6,low,2,0.14126093449294444,1717,0,0.061280895399395345,1.8891290652555435,0
22762,58,,married,,cellular,34.07,no,no,1,unknown,2,0.14125495271699773,1718,0,0.0512389485993054,0.24659032176487755,0
19303,33,technician,divorced,secondary,cellular,536.81,no,no,0,unknown,2,0.14111862642277329,1719,0,0.0512389485993054,3.8815496682220503,0
19179,32,admin.,married,secondary,cellular,-18.92,no,no,0,unknown,2,0.14098812825375484,1720,0,0.06506429544273229,-0.173558707923333,0
22805,50,admin.,married,secondary,cellular,831.17,no,no,0,unknown,2,0.14096567168856056,1721,0,0.06506429544273229,7.623351694891729,1
18608,60,retired,married,secondary,cellular,997.82,no,no,0,unknown,2,0.14094199070336005,1722,0,0.0512389485993054,7.205976068803896,1
16684,57,management,divorced,tertiary,cellular,9094.03,yes,no,0,unknown,2,0.14090598322713382,1723,0,0.06574998604705269,84.2522450616918,1
22873,42,blue-collar,married,secondary,telephone,3273.99,no,no,0,unknown,2,0.1408941818846606,1724,0,0.04202667008875204,19.386320529401374,1
17367,38,blue-collar,single,,cellular,-977.03,yes,no,0,unknown,2,0.14087878757997838,1725,0,0.08228041380148829,-11.325306691308278,0
18529,30,technician,single,secondary,cellular,235.95,no,no,0,unknown,2,0.14081472982542143,1726,0,0.06066873098126188,2.0157328744786067,0
21613,58,retired,married,secondary,telephone,1072.82,no,no,1,unknown,2,0.14081181009492172,1727,0,0.04202667008875204,6.348789432776064,1
18086,65,,married,,cellular,245.71,no,no,1,unknown,2,0.1407370421233506,1728,0,0.0512389485993054,1.7718683913351143,0
19909,50,entrepreneur,divorced,tertiary,cellular,265.55,no,no,0,unknown,2,0.14069192877251965,1729,0,0.06611265114315325,2.4700176815057406,0
21783,32,technician,single,secondary,cellular,298.96,no,no,0,unknown,2,0.14067783703932923,1730,0,0.06066873098126188,2.5515476194250795,0
22433,31,technician,single,secondary,cellular,249.18,no,no,0,unknown,2,0.14066817594866035,1731,0,0.06066873098126188,2.126541920089634,0
15978,30,technician,single,secondary,cellular,198.19,no,no,0,unknown,2,0.14065334636166793,1732,0,0.06066873098126188,1.6912068057480816,0
15572,26,self-employed,single,tertiary,telephone,583.76,no,no,0,unknown,2,0.14064782317757726,1733,0,0.1793756773441251,14.727563441229652,1
18441,31,technician,divorced,secondary,cellular,323.9,no,no,0,unknown,2,0.14061445153388227,1734,0,0.0512389485993054,2.3336789823809263,0
19381,49,admin.,married,secondary,cellular,698.77,no,no,0,unknown,2,0.14060278724481368,1735,0,0.06506429544273229,6.39250259037181,1
22235,27,technician,single,secondary,cellular,32.62,no,no,0,unknown,2,0.14055506263766784,1736,0,0.06066873098126188,0.27816043737860646,0
18203,72,retired,married,secondary,cellular,1466.51,no,no,0,unknown,2,0.14050806321218073,1737,0,0.0512389485993054,10.558117376067596,1
17797,32,technician,married,secondary,cellular,87.32,no,no,4,unknown,2,0.14047279061980325,1738,0,0.0512389485993054,0.6285012515321248,0
16806,28,management,single,tertiary,cellular,742.6,yes,no,5,unknown,2,0.14044863381130782,1739,0,0.07039612591885977,7.342115689323734,1
18111,32,technician,single,secondary,cellular,234.69,no,no,0,unknown,2,0.1404034675496043,1740,0,0.06066873098126188,1.999112936314273,0
17780,38,admin.,married,secondary,cellular,96.12,no,no,0,unknown,2,0.140261724611079,1741,0,0.06506429544273229,0.8771940314173585,0
20639,43,admin.,married,secondary,cellular,332.08,no,no,0,unknown,2,0.1402547627266082,1742,0,0.06506429544273229,3.0304217161912685,0
17769,34,blue-collar,married,secondary,cellular,4026.21,yes,no,7,low,2,0.14024199492850475,1743,0,0.04362767081777655,24.634090450238983,1
20228,57,retired,divorced,tertiary,cellular,124.18,yes,no,2,unknown,2,0.1402357587279149,1744,0,0.056675553901394886,0.9869751026076654,0
16140,57,admin.,married,secondary,telephone,1192.01,no,no,1,unknown,2,0.14023003467377873,1745,0,0.04585273286841998,7.664541240774249,1
21739,27,management,married,tertiary,cellular,1529.24,yes,no,5,low,2,0.14019330848029277,1746,0,0.07275005953798525,15.596828159946236,1
18242,60,admin.,married,secondary,cellular,1121.86,no,no,0,unknown,2,0.1401779067827373,1747,0,0.06506429544273229,10.23201022316961,1
17561,47,admin.,married,secondary,cellular,503.79,no,no,0,unknown,2,0.14017651471735018,1748,0,0.06506429544273229,4.594809726426683,0
