id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,target
16492,34,technician,single,tertiary,cellular,2670.99,yes,no,0,unknown,2,0.1204852519611556,2290,0
19550,59,technician,married,secondary,telephone,1989.84,no,no,1,unknown,2,0.12044418516427159,2291,0
17460,27,admin.,married,tertiary,cellular,571.87,yes,no,1,unknown,2,0.12040946283816129,2292,0
15932,35,technician,married,secondary,telephone,2191.36,no,no,0,unknown,2,0.12039237624020208,2293,0
22893,37,management,married,tertiary,cellular,4118.78,yes,no,3,unknown,2,0.12035363259920662,2294,0
18618,50,admin.,married,tertiary,cellular,893.58,no,yes,1,unknown,2,0.1203125122299813,2295,0
22123,32,technician,married,secondary,cellular,436.72,no,no,0,unknown,2,0.12018367315368063,2296,0
21878,31,management,married,tertiary,cellular,773.62,yes,no,2,low,2,0.12016560723857947,2297,0
20877,40,entrepreneur,married,tertiary,cellular,-177.73,no,no,0,unknown,2,0.12012666519275035,2298,0
21389,41,technician,married,secondary,cellular,839.03,no,no,0,unknown,2,0.12008893795219472,2299,0
22058,51,admin.,divorced,secondary,cellular,111.62,yes,no,2,low,2,0.1200864612746464,2300,0
21282,34,management,single,tertiary,cellular,2708.16,yes,no,0,unknown,2,0.12007002660020472,2301,0
20089,44,management,married,tertiary,cellular,3.85,yes,no,3,low,2,0.12004719032579472,2302,0
18293,31,management,married,secondary,cellular,8754.15,yes,no,3,low,2,0.12000482616453834,2303,0
21088,36,management,married,secondary,cellular,707.14,no,no,0,unknown,2,0.11993030948694823,2304,0
19604,37,blue-collar,divorced,secondary,cellular,683.96,yes,no,2,low,2,0.11991554255935545,2305,0
17290,52,blue-collar,single,primary,cellular,1332.78,no,no,0,unknown,2,0.1199136345432257,2306,0
22115,54,management,married,tertiary,cellular,1035.64,no,yes,2,low,2,0.11984611973886267,2307,0
23088,56,technician,married,secondary,cellular,116.3,no,no,1,unknown,2,0.11979160395493574,2308,0
15584,58,blue-collar,married,primary,cellular,6844.0,no,no,0,unknown,2,0.11978870418310004,2309,0
22102,44,unemployed,single,secondary,cellular,4035.64,no,no,0,unknown,2,0.11976672309117832,2310,0
20544,46,technician,married,secondary,cellular,985.5,no,no,0,unknown,2,0.11974904568830706,2311,0
20971,26,technician,single,secondary,cellular,322.18,yes,no,5,low,2,0.11972541538392137,2312,0
15742,41,blue-collar,single,secondary,cellular,6450.72,yes,no,1,unknown,2,0.11970161746887695,2313,0
20322,32,services,married,secondary,cellular,2646.07,no,no,0,unknown,2,0.11968231344941671,2314,0
22635,45,blue-collar,single,secondary,cellular,148.01,no,yes,2,low,2,0.11960447371937413,2315,0
16866,32,blue-collar,divorced,primary,cellular,381.35,no,no,0,unknown,2,0.1195844797617662,2316,0
22219,25,student,single,secondary,cellular,3083.29,no,no,0,unknown,2,0.1195824326844775,2317,0
21210,30,technician,single,secondary,telephone,3385.3,yes,no,4,low,2,0.1195800613053858,2318,0
21995,54,entrepreneur,married,tertiary,cellular,335.77,no,no,0,unknown,2,0.119560898100504,2319,0
18734,53,self-employed,married,tertiary,cellular,280.82,no,no,0,unknown,2,0.11953325353680712,2320,0
17411,25,student,single,secondary,cellular,3062.96,no,no,0,unknown,2,0.1195068059964338,2321,0
21234,53,technician,married,secondary,telephone,97.55,no,no,2,unknown,2,0.11950619979228677,2322,0
20373,40,admin.,married,secondary,cellular,3246.69,yes,no,3,low,2,0.11949492371588394,2323,0
22131,34,technician,married,secondary,cellular,330.8,no,no,0,unknown,2,0.11943469342802163,2324,0
18190,27,blue-collar,single,primary,cellular,12.45,no,no,0,unknown,2,0.11942081698867463,2325,0
18913,56,management,married,secondary,cellular,162.74,no,no,1,unknown,2,0.11941289147289397,2326,0
17015,37,admin.,married,tertiary,cellular,2121.58,yes,no,0,unknown,2,0.1193605235499716,2327,0
21876,33,blue-collar,married,secondary,cellular,80.64,yes,no,6,low,2,0.1193113851095468,2328,0
22609,48,management,divorced,tertiary,cellular,543.58,yes,no,2,unknown,2,0.11930471059043876,2329,0
18573,34,services,married,secondary,cellular,1278.69,no,no,1,unknown,2,0.11928590865749904,2330,0
16478,30,student,single,secondary,cellular,3234.82,no,no,0,unknown,2,0.11926256302458783,2331,0
19147,29,management,married,secondary,cellular,183.07,no,no,0,unknown,2,0.11921801458563162,2332,0
20606,42,technician,married,secondary,cellular,631.47,no,no,0,unknown,2,0.11913958329237101,2333,0
21039,27,services,married,secondary,cellular,906.2,no,no,1,unknown,2,0.11913799156941633,2334,0
22985,25,student,single,secondary,cellular,1602.47,no,no,1,unknown,2,0.11911805145145084,2335,0
18228,32,technician,single,tertiary,cellular,847.08,yes,no,1,unknown,2,0.11909502341732413,2336,0
21161,31,management,single,tertiary,cellular,944.21,yes,no,1,unknown,2,0.1190818439894377,2337,0
18461,33,blue-collar,married,secondary,cellular,313.67,yes,no,9,unknown,2,0.11906978278641972,2338,0
17246,34,admin.,married,secondary,cellular,1470.98,yes,no,4,low,2,0.11899460353310402,2339,0
21303,47,technician,married,secondary,cellular,824.31,no,no,0,unknown,2,0.11897368983053246,2340,0
21715,63,retired,divorced,primary,cellular,95.94,no,no,0,unknown,2,0.11894561172638368,2341,0
21479,70,retired,divorced,primary,cellular,423.16,no,no,0,unknown,2,0.11892557190017723,2342,0
15711,22,student,single,secondary,telephone,4305.83,no,no,0,unknown,2,0.11887287008355171,2343,0
15987,31,technician,married,secondary,cellular,24.13,no,no,0,unknown,2,0.11882602763551407,2344,0
17707,35,management,single,tertiary,cellular,307.5,no,yes,1,unknown,2,0.11878010972942123,2345,0
21761,31,technician,married,secondary,cellular,10.98,no,no,0,unknown,2,0.1187773732059613,2346,0
17335,41,technician,married,secondary,cellular,486.12,no,no,0,unknown,2,0.11877719903485122,2347,0
18002,45,services,married,secondary,cellular,1661.55,no,no,1,unknown,2,0.11876763815298062,2348,0
22126,44,technician,married,secondary,cellular,621.6,no,no,0,unknown,2,0.1187510248476028,2349,0
21951,31,student,single,tertiary,cellular,2027.62,yes,no,3,low,2,0.11874395942698925,2350,0
23049,32,management,single,tertiary,cellular,895.75,yes,no,1,unknown,2,0.11872646223793394,2351,0
19050,31,management,single,tertiary,cellular,2202.1,yes,no,0,unknown,2,0.11871928742806422,2352,0
15779,53,services,divorced,,cellular,969.75,yes,no,0,unknown,2,0.11871590147314053,2353,0
20077,31,technician,married,secondary,cellular,-10.11,no,no,0,unknown,2,0.11869937711145508,2354,0
20538,38,services,divorced,secondary,cellular,8766.75,yes,no,4,unknown,2,0.11869348065054246,2355,0
18503,34,self-employed,married,secondary,cellular,97.53,no,no,3,low,2,0.1186921016923334,2356,0
16826,33,technician,married,secondary,cellular,78.49,no,no,0,unknown,2,0.11867557876536737,2357,0
22573,40,management,single,tertiary,cellular,1249.59,yes,no,1,unknown,2,0.11862920544519225,2358,0
20571,30,technician,single,tertiary,cellular,1965.58,yes,no,0,unknown,2,0.11856851029220557,2359,0
21221,40,technician,married,secondary,cellular,382.09,no,no,0,unknown,2,0.11856830613485456,2360,0
16198,38,technician,married,secondary,cellular,286.81,no,no,0,unknown,2,0.11856741011516139,2361,0
17587,33,entrepreneur,single,secondary,cellular,1829.12,no,no,1,unknown,2,0.11854997664953205,2362,0
22073,60,retired,married,primary,cellular,938.28,no,no,3,unknown,2,0.11850188025767745,2363,0
15453,54,blue-collar,married,primary,cellular,6293.18,no,no,0,unknown,2,0.11845088442202344,2364,0
17286,38,blue-collar,married,secondary,telephone,7063.78,yes,no,2,low,2,0.11844522933646894,2365,0
19161,56,housemaid,divorced,secondary,cellular,268.83,no,no,3,unknown,2,0.11844328732174163,2366,0
20711,35,management,married,tertiary,cellular,1818.84,yes,no,1,low,2,0.11830734404464004,2367,0
16699,21,student,single,tertiary,cellular,2787.72,yes,no,2,low,2,0.1182989445173278,2368,0
20160,42,technician,married,secondary,cellular,400.77,no,no,0,unknown,2,0.11828655754298552,2369,0
19920,41,blue-collar,married,secondary,cellular,1537.99,yes,no,5,low,2,0.11828059377037534,2370,0
18993,24,unemployed,single,secondary,cellular,2683.58,no,no,0,unknown,2,0.11827813169597137,2371,0
15418,46,technician,married,tertiary,telephone,-28.66,yes,no,7,unknown,2,0.11827416944808898,2372,0
19344,31,management,married,secondary,cellular,18.59,no,no,0,unknown,2,0.11825826052313489,2373,0
20601,32,management,married,tertiary,cellular,300.18,yes,no,2,low,2,0.11823254481688837,2374,0
17065,43,technician,married,secondary,cellular,426.48,no,no,0,unknown,2,0.11820619283929316,2375,0
19991,31,management,married,secondary,cellular,1.78,no,no,0,unknown,2,0.11819632462613397,2376,0
19335,42,management,married,secondary,cellular,520.44,no,no,0,unknown,2,0.11818142223772547,2377,0
20292,30,student,single,secondary,cellular,1585.89,no,no,1,unknown,2,0.11817867507899597,2378,0
17196,42,technician,married,secondary,cellular,370.06,no,no,0,unknown,2,0.11817340532612457,2379,0
21737,30,management,divorced,tertiary,cellular,728.63,yes,no,1,unknown,2,0.11813835171761826,2380,0
16217,32,admin.,married,tertiary,cellular,192.36,yes,no,1,unknown,2,0.11811858582447983,2381,0
16581,53,entrepreneur,married,tertiary,cellular,-103.11,no,no,0,unknown,2,0.11811252493215152,2382,0
19728,50,admin.,single,secondary,cellular,2152.38,yes,no,0,low,2,0.11809896789743718,2383,0
19662,35,technician,married,secondary,cellular,12.76,no,no,0,unknown,2,0.11808257915967715,2384,0
22605,32,management,married,secondary,cellular,13.61,no,no,0,unknown,2,0.11806492386536221,2385,0
18627,21,student,single,secondary,cellular,2481.62,no,no,0,unknown,2,0.11805935397062359,2386,0
19332,35,admin.,married,secondary,cellular,10298.89,no,yes,0,unknown,2,0.11802320685802688,2387,0
19793,35,admin.,single,secondary,cellular,47.09,yes,no,1,low,2,0.11796394050828224,2388,0
17977,37,management,single,tertiary,cellular,2280.94,yes,no,0,unknown,2,0.11795866476230349,2389,0
19673,59,retired,married,tertiary,cellular,1728.5,no,yes,0,unknown,2,0.11791860492672009,2390,0
18759,47,management,married,tertiary,cellular,3933.64,yes,no,3,unknown,2,0.11790470316141989,2391,0
21582,37,management,single,tertiary,cellular,1520.84,no,yes,0,unknown,2,0.11790429228808616,2392,0
21941,37,technician,married,secondary,cellular,51.1,no,no,0,unknown,2,0.11787406047959413,2393,0
19058,37,management,married,tertiary,cellular,4055.89,no,yes,2,unknown,2,0.11785670192492427,2394,0
15639,78,retired,divorced,primary,cellular,513.06,no,no,0,unknown,2,0.11785488694656318,2395,0
16690,55,blue-collar,married,secondary,cellular,2071.51,yes,no,5,low,2,0.11779586788265543,2396,0
16758,39,technician,married,secondary,cellular,120.52,no,no,0,unknown,2,0.1177799508123144,2397,0
18336,39,management,single,tertiary,cellular,970.42,yes,no,1,unknown,2,0.11777585188281135,2398,0
17750,35,technician,single,tertiary,cellular,1976.26,yes,no,0,unknown,2,0.11773292675284179,2399,0
17333,35,technician,married,secondary,cellular,-92.86,no,no,0,unknown,2,0.1176943921245501,2400,0
21080,44,management,married,tertiary,telephone,468.1,no,yes,6,unknown,2,0.11766038918560831,2401,0
20028,48,technician,married,secondary,cellular,501.51,no,no,0,unknown,2,0.11760863774993513,2402,0
19185,44,technician,married,secondary,cellular,310.51,no,no,0,unknown,2,0.11760524450227347,2403,0
21763,56,technician,divorced,tertiary,cellular,1668.18,yes,no,1,unknown,2,0.11759547225792016,2404,0
20120,47,management,married,tertiary,cellular,7913.45,yes,no,0,unknown,2,0.11758302529110394,2405,0
17470,39,management,single,tertiary,cellular,2271.23,yes,no,0,unknown,2,0.11757403035199734,2406,0
16113,36,blue-collar,married,secondary,cellular,47.76,yes,no,9,unknown,2,0.11756383400689943,2407,0
20487,34,unemployed,single,secondary,cellular,1608.54,no,no,1,unknown,2,0.11756341527252401,2408,0
15811,35,admin.,married,tertiary,cellular,179.43,yes,no,1,unknown,2,0.11754735863433291,2409,0
16822,39,technician,married,secondary,cellular,50.04,no,no,0,unknown,2,0.1175213671982866,2410,0
17230,56,technician,married,secondary,cellular,852.98,no,no,0,unknown,2,0.1175034884108927,2411,0
20484,52,management,married,tertiary,cellular,8128.44,yes,no,0,unknown,2,0.11750016191665524,2412,0
19821,28,technician,single,tertiary,cellular,1567.73,yes,no,0,unknown,2,0.11745457800559442,2413,0
20642,45,technician,married,secondary,cellular,315.44,no,no,0,unknown,2,0.1174491331724167,2414,0
19858,49,technician,married,tertiary,cellular,-7.34,no,yes,2,low,2,0.11741765332010567,2415,0
15871,35,technician,single,secondary,cellular,5843.4,yes,no,4,unknown,2,0.11740653073968321,2416,0
21215,40,admin.,single,secondary,cellular,5095.42,no,yes,0,unknown,2,0.1173573072867465,2417,0
17211,38,management,married,tertiary,cellular,7422.08,yes,no,0,unknown,2,0.11734962822345212,2418,0
16526,38,management,married,secondary,cellular,93.29,no,no,0,unknown,2,0.1173110097051971,2419,0
21648,35,technician,married,secondary,telephone,-6.53,no,no,1,unknown,2,0.11727613211250415,2420,0
18041,29,management,single,tertiary,cellular,-1742.46,no,yes,2,unknown,2,0.11727524171071639,2421,0
21894,39,technician,married,secondary,cellular,-22.17,no,no,0,unknown,2,0.11725694692151914,2422,0
22564,39,management,married,secondary,cellular,117.47,no,no,0,unknown,2,0.11722562373177235,2423,0
18935,30,management,single,tertiary,cellular,1743.22,yes,no,0,unknown,2,0.11720659401849122,2424,0
22000,44,management,divorced,tertiary,cellular,2470.95,yes,no,0,unknown,2,0.11711582726183867,2425,0
17354,41,technician,married,secondary,cellular,26.37,no,no,0,unknown,2,0.11708695477047334,2426,0
15753,48,technician,married,secondary,cellular,354.26,no,no,0,unknown,2,0.11706963408897063,2427,0
22850,30,admin.,single,secondary,cellular,920.81,yes,no,0,low,2,0.11706780709332007,2428,0
22419,50,management,married,tertiary,cellular,5200.23,yes,no,2,unknown,2,0.11705541683002627,2429,0
21723,30,services,married,secondary,cellular,479.04,no,no,1,unknown,2,0.1170410582061659,2430,0
22103,49,management,married,tertiary,telephone,6704.81,yes,no,2,unknown,2,0.11704014494080302,2431,0
21527,32,technician,single,tertiary,cellular,288.57,yes,no,1,unknown,2,0.11703966857125063,2432,0
19478,28,management,single,tertiary,telephone,1800.25,yes,no,1,unknown,2,0.11702970408185104,2433,0
20854,50,management,married,tertiary,cellular,-536.44,yes,no,3,low,2,0.11699957834182596,2434,0
21959,75,,married,tertiary,cellular,627.34,no,no,0,unknown,2,0.11695795486918843,2435,0
17387,42,technician,married,secondary,cellular,38.2,no,no,0,unknown,2,0.11695662373670908,2436,0
18511,26,management,single,tertiary,cellular,1478.45,yes,no,0,unknown,2,0.11693371819851457,2437,0
16835,51,technician,married,,telephone,398.79,yes,no,0,low,2,0.11689700302313567,2438,0
19968,54,management,divorced,tertiary,cellular,2125.56,no,yes,0,unknown,2,0.11684105167324771,2439,0
20868,44,management,married,secondary,cellular,240.49,no,no,0,unknown,2,0.1168072314003949,2440,0
19565,34,technician,single,tertiary,cellular,313.34,yes,no,1,unknown,2,0.1167832700446872,2441,0
17409,41,technician,married,secondary,cellular,-63.34,no,no,0,unknown,2,0.1167595836785134,2442,0
18064,53,management,divorced,tertiary,cellular,89.12,yes,no,2,unknown,2,0.11675860366768691,2443,0
16685,43,management,married,tertiary,cellular,416.33,yes,no,2,low,2,0.1167427436035593,2444,0
22190,48,management,married,secondary,cellular,411.07,no,no,0,unknown,2,0.11673617054728007,2445,0
17947,30,management,single,tertiary,cellular,255.5,yes,no,1,unknown,2,0.11672507063595984,2446,0
21345,51,housemaid,married,tertiary,telephone,978.24,no,no,0,unknown,2,0.11672115545353005,2447,0
15503,70,,married,tertiary,cellular,323.98,no,no,0,unknown,2,0.11671811065402869,2448,0
16181,49,technician,married,secondary,cellular,290.3,no,no,0,unknown,2,0.11666299635999754,2449,0
16903,58,management,divorced,tertiary,cellular,272.52,yes,no,2,unknown,2,0.11656122629560171,2450,0
18012,30,management,single,tertiary,cellular,210.2,yes,no,1,unknown,2,0.11656010553659772,2451,0
22210,71,retired,married,primary,cellular,4988.39,no,no,0,unknown,2,0.11652265520543413,2452,0
19684,75,retired,divorced,primary,cellular,-4.42,no,no,0,unknown,2,0.11648422256715879,2453,0
19249,61,management,married,secondary,cellular,939.33,no,no,0,unknown,2,0.1164104753864086,2454,0
15695,43,management,single,tertiary,cellular,30.36,no,yes,1,unknown,2,0.11637000091444222,2455,0
17112,54,management,divorced,tertiary,,30511.81,yes,no,1,unknown,2,0.11636552501175919,2456,0
17248,21,student,single,secondary,cellular,656.65,no,no,1,unknown,2,0.11634377642272223,2457,0
17613,44,management,married,tertiary,cellular,1699.58,yes,no,1,low,2,0.11630585238803405,2458,0
18824,43,blue-collar,single,primary,cellular,-77.92,no,no,0,unknown,2,0.11629519692564919,2459,0
16713,37,management,divorced,tertiary,cellular,556.77,yes,no,1,unknown,2,0.11629339270470347,2460,0
19218,49,services,married,secondary,cellular,1163.59,no,no,1,unknown,2,0.11624607090316767,2461,0
22060,45,blue-collar,married,secondary,,23385.3,no,no,1,unknown,2,0.1162272789478672,2462,0
19519,45,technician,married,secondary,cellular,-32.58,no,no,0,unknown,2,0.11618016735994424,2463,0
21819,36,technician,married,secondary,cellular,-498.58,no,no,0,unknown,2,0.11604113129042948,2464,0
15563,33,services,married,secondary,cellular,1701.57,no,no,0,unknown,2,0.1160373514986625,2465,0
20752,33,technician,single,secondary,cellular,992.26,yes,no,4,low,2,0.11598382572787819,2466,0
17840,46,management,married,secondary,cellular,96.33,no,no,0,unknown,2,0.11593792102924909,2467,0
20740,72,self-employed,married,tertiary,cellular,193.73,no,no,0,unknown,2,0.11589974161189842,2468,0
18279,47,technician,married,secondary,cellular,-22.69,no,no,0,unknown,2,0.11587151764656932,2469,0
16668,47,admin.,single,secondary,cellular,1692.55,yes,no,3,unknown,2,0.11585236097248422,2470,0
21281,25,student,single,secondary,cellular,710.42,no,no,1,unknown,2,0.11584942554169032,2471,0
